date,open,high,low,close
2021-12-20,10788.39,10858.67,10704.69,10774.87
2021-12-21,10782.72,10949.43,10730.59,10896.75
2021-12-22,10914.96,10956.94,10792.76,10834.43
2021-12-23,10833.04,10986.97,10781.81,10935.25
2021-12-24,10948.8,11090.69,10880.01,11021.44
2021-12-27,10997.46,11073.21,10835.5,10910.66
2021-12-28,10922.77,11148.75,10807.76,11032.58
2021-12-29,11054.73,11208.67,10968.71,11122.13
2021-12-30,11099.81,11198.03,11041.05,11139.07
2021-12-31,11140.8,11231.55,10960.45,11050.47
2022-01-03,11029.81,11221.73,10760.35,10950.9
2022-01-04,10933.62,11063.88,10760.93,10890.68
2022-01-05,10853.99,10998.07,10816.54,10960.26
2022-01-06,11001.96,11099.82,10753.48,10849.99
2022-01-07,10884.73,10943.85,10847.65,10906.69
2022-01-10,10924.29,10928.99,10758.4,10763.03
2022-01-11,10826.9,10853.13,10717.17,10743.19
2022-01-12,10737.1,10795.23,10702.41,10760.46
2022-01-13,10858.78,11088.57,10828.99,11058.23
2022-01-14,11050.69,11135.08,10813.1,10896.31
2022-01-17,10904.66,11233.28,10752.42,11078.62
2022-01-18,11065.4,11154.24,11012.67,11101.33
2022-01-19,11113.74,11356.86,10913.75,11156.12
2022-01-20,11184.12,11245.74,11113.55,11175.12
2022-01-21,11171.3,11258.01,11147.84,11234.41
2022-01-24,11294.45,11382.18,11132.78,11219.92
2022-01-25,11227.98,11439.09,11194.79,11405.39
2022-01-26,11414.65,11488.6,11279.25,11352.8
2022-01-27,11321.88,11518.46,11303.39,11499.68
2022-01-28,11514.13,11600.14,11337.7,11423.03
2022-01-31,11418.43,11490.25,11348.22,11420.02
2022-02-01,11399.2,11478.31,11212.32,11290.67
2022-02-02,11264.4,11434.0,11182.9,11351.86
2022-02-03,11443.22,11645.49,11336.98,11538.37
2022-02-04,11529.26,11547.44,11515.0,11533.17
2022-02-07,11482.87,11841.21,11155.34,11512.83
2022-02-08,11488.74,11595.35,11271.5,11377.08
2022-02-09,11375.32,11407.84,11320.51,11352.96
2022-02-10,11371.6,11459.25,11074.22,11160.25
2022-02-11,11178.84,11188.38,11043.72,11053.16
2022-02-14,11075.62,11224.34,10936.6,11085.2
2022-02-15,11063.78,11420.98,10897.33,11251.71
2022-02-16,11263.21,11760.5,11116.68,11609.47
2022-02-17,11579.0,11659.01,11459.69,11539.42
2022-02-18,11517.99,11857.33,11390.72,11727.74
2022-02-21,11695.5,11814.37,11645.36,11763.94
2022-02-22,11722.07,11877.43,11594.01,11749.08
2022-02-23,11786.65,11964.43,11632.37,11809.84
2022-02-24,11834.27,11859.17,11797.74,11822.62
2022-02-25,11857.31,11911.9,11787.2,11841.72
2022-02-28,11843.12,11937.27,11699.61,11793.37
2022-03-01,11820.88,11872.6,11567.2,11618.03
2022-03-02,11556.8,11610.86,11373.53,11426.99
2022-03-03,11456.62,11613.77,11357.34,11514.0
2022-03-04,11520.12,11530.76,11472.99,11483.6
2022-03-07,11505.23,11657.82,11261.75,11413.11
2022-03-08,11426.13,11627.57,11217.44,11418.75
2022-03-09,11384.99,11598.75,11310.78,11523.64
2022-03-10,11471.97,11627.7,11395.94,11551.15
2022-03-11,11526.5,11615.0,11384.59,11472.68
2022-03-14,11492.14,11746.6,11380.05,11633.14
2022-03-15,11657.24,11906.25,11593.71,11841.72
2022-03-16,11793.22,11972.95,11731.96,11911.08
2022-03-17,11876.07,12114.22,11806.97,12044.15
2022-03-18,12018.05,12413.12,11822.83,12214.7
2022-03-21,12201.62,12385.87,12188.38,12372.44
2022-03-22,12321.99,12512.92,12270.93,12461.29
2022-03-23,12408.24,12597.19,12360.18,12548.59
2022-03-24,12517.69,12845.05,12300.1,12625.58
2022-03-25,12628.85,12798.42,12311.52,12479.09
2022-03-28,12434.97,12623.06,12393.07,12580.68
2022-03-29,12576.31,12686.4,12290.85,12399.4
2022-03-30,12438.84,12538.26,12198.13,12296.41
2022-03-31,12248.48,12511.77,12216.32,12478.99
2022-04-01,12471.27,12641.96,12429.64,12599.9
2022-04-04,12638.7,12919.41,12533.61,12812.88
2022-04-05,12796.81,12883.02,12693.65,12779.75
2022-04-06,12757.78,12861.88,12520.84,12623.84
2022-04-07,12667.98,12865.39,12399.26,12595.54
2022-04-08,12583.97,12668.05,12530.78,12614.73
2022-04-11,12656.59,12756.55,12530.99,12630.74
2022-04-12,12647.01,12832.52,12609.29,12794.36
2022-04-13,12781.21,13054.23,12476.38,12748.71
2022-04-14,12767.07,12814.84,12755.56,12803.3
2022-04-15,12815.61,12980.47,12506.9,12669.88
2022-04-18,12708.75,12820.88,12625.95,12737.89
2022-04-19,12716.96,12748.14,12712.25,12743.43
2022-04-20,12745.0,12814.49,12574.87,12643.81
2022-04-21,12641.47,12685.67,12571.98,12616.1
2022-04-22,12642.77,12728.04,12510.65,12595.6
2022-04-25,12556.92,12652.75,12467.47,12563.25
2022-04-26,12601.64,12927.02,12492.04,12815.57
2022-04-27,12833.51,12968.07,12672.53,12806.82
2022-04-28,12756.32,12947.64,12586.57,12777.61
2022-04-29,12824.01,13027.59,12292.89,12491.18
2022-05-02,12575.18,12590.08,12359.21,12373.86
2022-05-03,12411.11,12445.1,12309.24,12343.04
2022-05-04,12396.0,12543.37,12109.48,12255.18
2022-05-05,12258.31,12525.95,12181.39,12447.84
2022-05-06,12385.95,12537.71,12278.86,12430.25
2022-05-09,12361.67,12727.44,12249.23,12612.72
2022-05-10,12622.37,12680.99,12567.73,12626.33
2022-05-11,12603.93,12656.27,12584.27,12636.56
2022-05-12,12601.93,12632.21,12599.0,12629.27
2022-05-13,12626.89,12754.1,12507.72,12634.85
2022-05-16,12658.21,12967.2,12573.65,12881.16
2022-05-17,12825.14,12975.23,12414.66,12561.67
2022-05-18,12544.76,12757.99,12084.09,12293.04
2022-05-19,12348.85,12376.38,12197.43,12224.69
2022-05-20,12185.32,12306.31,12110.83,12231.54
2022-05-23,12263.5,12495.31,12098.75,12329.68
2022-05-24,12311.76,12470.42,12240.81,12398.96
2022-05-25,12419.28,12511.14,12260.25,12351.61
2022-05-26,12392.34,12498.23,12389.97,12495.84
2022-05-27,12523.66,12824.42,12344.26,12643.31
2022-05-30,12677.84,12903.49,12448.42,12674.0
2022-05-31,12630.29,12905.87,12539.78,12814.04
2022-06-01,12856.93,12917.25,12797.35,12857.67
2022-06-02,12824.83,12887.89,12720.76,12783.62
2022-06-03,12793.58,12931.24,12749.94,12887.28
2022-06-06,12897.27,12953.45,12851.98,12908.13
2022-06-07,12926.93,12961.48,12878.97,12913.48
2022-06-08,12926.54,13324.65,12734.58,13129.67
2022-06-09,13096.47,13223.53,12661.5,12785.54
2022-06-10,12733.87,12852.67,12475.26,12592.74
2022-06-13,12625.74,12714.15,12347.28,12434.35
2022-06-14,12441.28,12538.98,12292.42,12389.72
2022-06-15,12432.51,12466.97,12325.75,12360.01
2022-06-16,12358.35,12481.4,12040.54,12161.62
2022-06-17,12110.47,12130.51,12015.44,12035.36
2022-06-20,12070.29,12091.58,11905.66,11926.7
2022-06-21,11913.45,12271.48,11900.74,12258.4
2022-06-22,12270.98,12730.94,12053.04,12508.77
2022-06-23,12484.5,12493.33,12448.42,12457.23
2022-06-24,12518.83,12592.45,12339.48,12412.47
2022-06-27,12379.87,12509.13,12133.43,12261.45
2022-06-28,12249.05,12403.62,11860.0,12011.58
2022-06-29,12015.45,12068.76,11947.7,12000.94
2022-06-30,11961.69,11964.83,11871.57,11874.69
2022-07-01,11886.47,11945.55,11809.37,11868.35
2022-07-04,11925.89,11956.97,11635.53,11665.94
2022-07-05,11648.79,11750.42,11472.22,11573.19
2022-07-06,11586.92,11681.16,11502.6,11596.77
2022-07-07,11501.51,11648.73,11501.02,11648.24
2022-07-08,11646.88,11795.96,11557.91,11706.53
2022-07-11,11695.54,11894.8,11345.69,11542.34
2022-07-12,11514.03,11661.93,11508.19,11656.02
2022-07-13,11693.9,11738.08,11514.83,11558.5
2022-07-14,11547.19,11657.61,11533.59,11643.9
2022-07-15,11637.7,11698.61,11586.33,11647.19
2022-07-18,11634.02,11648.11,11462.87,11476.77
2022-07-19,11410.96,11635.18,11217.8,11441.5
2022-07-20,11402.71,11524.93,11370.2,11492.17
2022-07-21,11525.35,11604.26,11495.77,11574.55
2022-07-22,11501.51,11764.18,11299.62,11561.23
2022-07-25,11534.69,11819.32,11478.86,11762.39
2022-07-26,11748.29,12088.24,11560.68,11898.23
2022-07-27,11960.63,11961.19,11868.88,11869.43
2022-07-28,11896.83,12160.3,11710.28,11972.57
2022-07-29,11952.57,12315.64,11873.66,12234.86
2022-08-01,12282.84,12540.38,12249.64,12506.58
2022-08-02,12478.83,12486.03,12336.58,12343.71
2022-08-03,12381.14,12449.13,12156.31,12223.44
2022-08-04,12173.71,12438.0,12165.59,12429.71
2022-08-05,12469.79,12568.26,12193.71,12290.76
2022-08-08,12275.8,12277.21,12116.7,12118.1
2022-08-09,12080.77,12114.43,12024.69,12058.29
2022-08-10,12050.43,12145.75,12023.84,12119.0
2022-08-11,12129.09,12235.02,12004.43,12110.2
2022-08-12,12092.24,12222.61,11898.97,12028.66
2022-08-15,12048.66,12119.4,11874.43,11944.56
2022-08-16,11923.68,11993.84,11786.31,11856.07
2022-08-17,11878.15,11917.81,11707.4,11746.62
2022-08-18,11762.21,12211.96,11604.1,12049.98
2022-08-19,12047.78,12216.29,11926.28,12094.32
2022-08-22,12078.32,12352.35,11945.26,12217.75
2022-08-23,12223.31,12251.72,12128.81,12157.06
2022-08-24,12177.15,12276.87,12037.68,12137.08
2022-08-25,12212.38,12241.13,12018.64,12047.0
2022-08-26,12081.0,12251.57,11540.1,11705.36
2022-08-29,11739.68,11886.65,11389.49,11533.88
2022-08-30,11641.24,11807.09,11149.82,11310.96
2022-08-31,11328.48,11411.08,10958.4,11038.89
2022-09-01,11054.95,11082.9,10871.49,10899.05
2022-09-02,10922.09,11123.92,10862.43,11063.48
2022-09-05,11030.05,11105.09,10987.59,11062.5
2022-09-06,11047.78,11341.29,10933.48,11225.16
2022-09-07,11208.12,11455.55,11034.23,11280.53
2022-09-08,11302.47,11501.64,11184.27,11382.61
2022-09-09,11376.66,11407.9,11243.91,11274.87
2022-09-12,11279.55,11417.6,11206.94,11344.58
2022-09-13,11381.65,11573.69,11249.1,11440.46
2022-09-14,11470.12,11470.62,11372.17,11372.67
2022-09-15,11367.15,11471.26,11343.51,11447.46
2022-09-16,11424.47,11640.79,11308.28,11523.58
2022-09-19,11562.9,11724.2,11298.86,11458.72
2022-09-20,11485.35,11488.46,11319.53,11322.59
2022-09-21,11268.16,11375.78,11073.76,11180.54
2022-09-22,11170.04,11245.46,11120.35,11195.66
2022-09-23,11201.22,11317.38,11124.61,11240.5
2022-09-26,11266.79,11394.41,11021.12,11147.39
2022-09-27,11177.87,11230.5,11102.59,11155.11
2022-09-28,11164.62,11321.46,11073.52,11229.83
2022-09-29,11249.57,11446.44,11114.84,11310.98
2022-09-30,11313.16,11676.77,11149.56,11510.33
2022-10-03,11487.08,11740.75,11425.18,11677.82
2022-10-04,11668.67,11767.1,11457.07,11554.53
2022-10-05,11555.19,11802.02,11528.88,11775.21
2022-10-06,11773.99,11899.44,11586.54,11711.32
2022-10-07,11645.26,11949.79,11548.63,11851.44
2022-10-10,11837.32,11990.3,11712.37,11865.05
2022-10-11,11867.06,11885.68,11797.56,11816.11
2022-10-12,11806.14,11810.31,11584.01,11588.11
2022-10-13,11579.53,11652.44,11498.03,11570.88
2022-10-14,11587.84,11651.74,11315.9,11378.65
2022-10-17,11341.88,11574.28,11273.55,11504.97
2022-10-18,11448.91,11713.4,11438.95,11703.22
2022-10-19,11691.0,11794.54,11502.93,11605.72
2022-10-20,11632.35,11883.48,11398.2,11648.99
2022-10-21,11708.11,11863.43,11407.67,11561.03
2022-10-24,11588.19,11620.35,11454.1,11485.98
2022-10-25,11435.49,11699.69,11326.15,11588.88
2022-10-26,11580.81,11692.5,11476.98,11588.61
2022-10-27,11597.53,11914.83,11501.74,11817.23
2022-10-28,11823.53,11893.72,11689.6,11759.41
2022-10-31,11778.45,11955.83,11717.37,11894.15
2022-11-01,11861.47,11919.65,11853.52,11911.66
2022-11-02,11913.99,12055.39,11880.1,12021.2
2022-11-03,12036.37,12087.6,11916.06,11967.0
2022-11-04,11996.68,11997.29,11964.66,11965.26
2022-11-07,11936.38,12094.76,11796.69,11954.85
2022-11-08,11942.48,12018.97,11774.26,11850.15
2022-11-09,11754.42,11947.11,11748.94,11941.55
2022-11-10,11919.3,12155.09,11797.45,12032.08
2022-11-11,12013.16,12191.2,11938.35,12115.74
2022-11-14,12078.74,12501.06,11908.43,12327.25
2022-11-15,12333.37,12534.12,12329.68,12530.36
2022-11-16,12528.26,12671.14,12341.41,12483.78
2022-11-17,12399.46,12557.89,12381.9,12540.13
2022-11-18,12548.24,12570.29,12437.5,12459.39
2022-11-21,12424.74,12563.07,12329.58,12467.58
2022-11-22,12485.75,12678.89,12198.89,12390.55
2022-11-23,12342.99,12732.71,12231.16,12618.38
2022-11-24,12619.52,12754.94,12538.96,12674.04
2022-11-25,12663.27,12726.8,12585.29,12648.74
2022-11-28,12660.24,13030.44,12453.46,12821.03
2022-11-29,12825.83,12969.69,12383.07,12523.54
2022-11-30,12513.96,12582.7,12186.72,12254.03
2022-12-01,12197.69,12464.59,12101.16,12366.72
2022-12-02,12312.04,12440.71,12251.57,12379.9
2022-12-05,12358.24,12436.63,12340.71,12419.02
2022-12-06,12418.71,12534.9,12129.49,12244.04
2022-12-07,12221.72,12260.9,12206.65,12245.81
2022-12-08,12268.8,12631.17,12163.5,12523.69
2022-12-09,12513.2,12696.89,12459.67,12642.8
2022-12-12,12606.26,12761.46,12516.76,12671.5
2022-12-13,12660.93,12825.47,12451.54,12615.49
2022-12-14,12624.04,12665.34,12524.77,12565.88
2022-12-15,12578.13,12680.47,12179.99,12279.9
2022-12-16,12349.3,12381.59,12287.47,12319.68
2022-12-19,12294.98,12492.12,12243.24,12439.77
2022-12-20,12437.02,12488.87,12179.93,12230.91
2022-12-21,12246.56,12288.21,12105.79,12147.11
2022-12-22,12146.25,12175.02,11969.8,11998.23
2022-12-23,11980.22,12092.1,11765.34,11876.24
2022-12-26,11821.17,11980.22,11729.46,11887.99
2022-12-27,11869.78,11936.15,11558.17,11623.16
2022-12-28,11585.78,11797.99,11495.38,11706.65
2022-12-29,11646.17,11911.28,11545.15,11808.85
2022-12-30,11780.7,11850.51,11711.17,11780.99
2023-01-02,11744.04,11799.1,11414.68,11468.44
2023-01-03,11488.55,11490.22,11346.32,11347.97
2023-01-04,11368.45,11651.01,11226.7,11507.52
2023-01-05,11476.36,11557.91,11086.31,11165.66
2023-01-06,11156.94,11235.08,11049.57,11127.5
2023-01-09,11065.64,11251.52,10803.82,10988.4
2023-01-10,10972.11,11159.21,10904.15,11090.51
2023-01-11,11103.8,11200.13,10917.32,11012.86
2023-01-12,11040.15,11136.66,10969.99,11066.33
2023-01-13,11042.69,11164.78,11017.95,11139.84
2023-01-16,11175.04,11607.3,10943.5,11371.68
2023-01-17,11320.09,11371.58,11299.43,11350.86
2023-01-18,11308.46,11457.11,11254.26,11402.47
2023-01-19,11426.77,11505.58,11144.81,11222.21
2023-01-20,11278.61,11409.95,11243.63,11374.67
2023-01-23,11391.52,11451.74,11224.77,11284.42
2023-01-24,11283.06,11341.64,11161.27,11219.52
2023-01-25,11145.88,11292.68,11074.94,11221.26
2023-01-26,11153.39,11228.82,10959.78,11034.41
2023-01-27,11038.7,11114.65,10990.8,11066.64
2023-01-30,11054.76,11408.64,10838.27,11189.52
2023-01-31,11152.46,11337.91,11045.42,11230.12
2023-02-01,11232.33,11305.72,10967.83,11039.96
2023-02-02,11043.78,11050.98,11022.15,11029.35
2023-02-03,11060.64,11216.74,10968.62,11124.19
2023-02-06,11128.75,11179.03,10851.85,10901.11
2023-02-07,10941.35,11059.33,10661.09,10777.3
2023-02-08,10777.56,10902.46,10761.33,10886.07
2023-02-09,10882.3,10963.75,10841.53,10922.83
2023-02-10,10957.76,11015.7,10918.96,10976.83
2023-02-13,10944.65,11209.37,10943.46,11208.15
2023-02-14,11303.18,11456.47,11117.73,11270.57
2023-02-15,11283.27,11418.93,11221.71,11356.97
2023-02-16,11369.95,11747.35,11329.2,11705.4
2023-02-17,11723.85,11765.46,11641.11,11682.57
2023-02-20,11748.55,11756.3,11577.48,11585.12
2023-02-21,11612.7,11790.5,11467.02,11644.42
2023-02-22,11588.49,11789.12,11505.67,11705.47
2023-02-23,11754.86,11857.01,11541.33,11642.5
2023-02-24,11630.6,11700.03,11446.89,11515.64
2023-02-27,11519.34,11883.29,11454.43,11816.7
2023-02-28,11771.44,11948.17,11687.94,11864.01
2023-03-01,11882.75,11971.52,11685.59,11773.54
2023-03-02,11750.55,11914.31,11733.97,11897.51
2023-03-03,11901.09,12048.75,11740.49,11887.99
2023-03-06,11877.87,11925.45,11812.21,11859.71
2023-03-07,11928.4,11960.86,11905.63,11938.07
2023-03-08,12009.27,12033.33,11750.74,11774.33
2023-03-09,11775.97,11828.71,11772.09,11824.82
2023-03-10,11827.09,12157.56,11752.25,12081.11
2023-03-13,12067.58,12213.3,12002.79,12148.08
2023-03-14,12188.45,12193.11,12098.12,12102.75
2023-03-15,12090.81,12108.52,12022.6,12040.24
2023-03-16,12025.03,12062.82,11953.13,11990.81
2023-03-17,12026.07,12148.25,11840.61,11962.14
2023-03-20,11942.84,12036.83,11823.52,11917.3
2023-03-21,11915.95,12277.05,11684.22,12042.84
2023-03-22,11985.85,12045.42,11761.4,11820.15
2023-03-23,11845.14,12064.87,11718.79,11937.53
2023-03-24,12007.24,12021.25,11878.66,11892.53
2023-03-27,11918.29,11985.73,11879.38,11946.73
2023-03-28,11999.23,12062.84,11741.69,11804.26
2023-03-29,11774.33,12109.8,11649.58,11982.84
2023-03-30,11991.33,12159.98,11984.46,12153.01
2023-03-31,12118.68,12467.49,11940.55,12286.89
2023-04-03,12278.5,12463.73,11906.32,12088.69
2023-04-04,12116.73,12310.37,12011.45,12204.33
2023-04-05,12208.06,12300.13,12171.8,12263.71
2023-04-06,12211.84,12319.86,11947.26,12053.88
2023-04-07,12006.42,12131.71,11930.49,12055.48
2023-04-10,12005.63,12125.59,11988.93,12108.76
2023-04-11,12126.62,12248.04,12066.81,12187.92
2023-04-12,12263.62,12331.92,12148.56,12216.6
2023-04-13,12266.63,12285.3,12242.04,12260.7
2023-04-14,12191.16,12484.06,12173.55,12466.05
2023-04-17,12519.31,12667.76,12492.17,12640.36
2023-04-18,12675.92,12731.0,12199.6,12252.84
2023-04-19,12196.17,12277.27,12134.0,12215.01
2023-04-20,12203.91,12348.17,12053.6,12197.79
2023-04-21,12237.94,12412.92,11798.59,11969.74
2023-04-24,11989.52,12252.15,11724.36,11986.94
2023-04-25,11939.95,12205.46,11892.94,12157.59
2023-04-26,12179.89,12321.8,11877.93,12017.95
2023-04-27,11941.13,12149.44,11859.89,12067.33
2023-04-28,12059.27,12113.3,11897.61,11951.16
2023-05-01,11992.02,12133.55,11727.83,11867.9
2023-05-02,11868.55,12195.96,11741.87,12067.17
2023-05-03,12049.12,12062.3,11987.03,12000.16
2023-05-04,12032.22,12086.96,12011.48,12066.16
2023-05-05,12101.49,12193.56,11735.09,11825.06
2023-05-08,11871.63,12111.14,11835.73,12074.63
2023-05-09,12106.34,12327.14,11939.74,12159.8
2023-05-10,12199.32,12266.0,12073.91,12140.27
2023-05-11,12166.99,12343.24,12046.56,12222.26
2023-05-12,12232.0,12240.89,12030.25,12039.0
2023-05-15,12042.23,12245.01,11999.29,12201.5
2023-05-16,12192.82,12243.73,12112.17,12162.96
2023-05-17,12118.8,12230.9,12028.6,12140.54
2023-05-18,12105.8,12215.14,11970.78,12079.89
2023-05-19,12069.68,12110.83,11966.84,12007.78
2023-05-22,12016.48,12156.97,11964.63,12104.73
2023-05-23,12157.17,12317.87,11983.19,12143.71
2023-05-24,12142.19,12349.56,12029.48,12235.98
2023-05-25,12272.87,12332.49,12180.23,12239.69
2023-05-26,12279.39,12331.02,12262.32,12313.91
2023-05-29,12305.36,12366.47,12201.31,12262.21
2023-05-30,12284.1,12658.35,12199.44,12571.71
2023-05-31,12562.53,12583.24,12341.3,12361.68
2023-06-01,12410.81,12648.87,12302.41,12539.35
2023-06-02,12563.29,12741.92,12556.02,12734.55
2023-06-05,12689.15,12708.17,12601.87,12620.79
2023-06-06,12626.9,13045.7,12523.04,12939.27
2023-06-07,13003.41,13132.25,12958.42,13086.98
2023-06-08,13079.86,13286.52,13026.78,13232.82
2023-06-09,13250.61,13287.95,13204.87,13242.2
2023-06-12,13263.9,13285.87,13193.99,13215.88
2023-06-13,13174.84,13273.88,13091.8,13190.74
2023-06-14,13210.97,13286.52,13177.39,13252.83
2023-06-15,13197.53,13503.53,13158.84,13464.06
2023-06-16,13438.82,13697.04,13238.98,13496.34
2023-06-19,13539.97,13699.89,13209.17,13367.05
2023-06-20,13381.37,13569.37,13306.84,13494.22
2023-06-21,13481.9,13682.52,13437.0,13637.1
2023-06-22,13655.38,13751.79,13644.81,13741.16
2023-06-23,13738.68,14013.66,13586.21,13859.85
2023-06-26,13860.37,13886.74,13797.83,13824.13
2023-06-27,13851.4,13863.76,13676.84,13689.06
2023-06-28,13659.22,13686.8,13536.98,13564.37
2023-06-29,13566.01,13622.07,13272.79,13327.86
2023-06-30,13315.38,13476.37,13207.42,13367.99
2023-07-03,13304.55,13442.45,13223.51,13361.07
2023-07-04,13324.22,13404.32,13221.92,13301.88
2023-07-05,13364.61,13535.24,12717.05,12881.52
2023-07-06,12896.39,12983.89,12624.83,12711.07
2023-07-07,12660.69,12918.17,12617.16,12873.9
2023-07-10,12814.55,12826.64,12773.18,12785.24
2023-07-11,12780.94,12852.79,12769.38,12841.19
2023-07-12,12901.47,12905.06,12647.79,12651.3
2023-07-13,12644.22,12911.74,12591.62,12858.25
2023-07-14,12908.77,13196.74,12556.53,12843.04
2023-07-17,12856.6,12910.75,12835.13,12889.23
2023-07-18,12907.47,13305.66,12832.2,13228.53
2023-07-19,13175.63,13656.13,12980.09,13456.42
2023-07-20,13494.32,13551.91,13359.24,13416.49
2023-07-21,13403.01,13547.95,13190.36,13334.56
2023-07-24,13369.13,13416.46,13245.15,13292.21
2023-07-25,13259.78,13888.81,12747.63,13372.32
2023-07-26,13379.42,13458.78,13282.94,13362.19
2023-07-27,13376.31,13602.1,13084.88,13309.55
2023-07-28,13303.4,13769.17,13069.74,13531.5
2023-07-31,13547.94,13729.08,13339.15,13519.92
2023-08-01,13509.12,14210.2,13179.59,13871.83
2023-08-02,13844.84,14005.9,13730.56,13891.23
2023-08-03,13958.3,14173.48,13957.24,14172.4
2023-08-04,14217.07,14528.26,13923.06,14233.91
2023-08-07,14201.45,14447.74,14145.7,14391.24
2023-08-08,14415.8,14561.8,14138.05,14282.7
2023-08-09,14250.91,14296.55,14109.53,14154.85
2023-08-10,14104.63,14305.55,14032.05,14232.3
2023-08-11,14276.51,14445.81,14224.79,14393.67
2023-08-14,14320.27,14641.77,14085.7,14405.8
2023-08-15,14445.92,14533.87,14122.56,14209.08
2023-08-16,14198.31,14416.93,13788.02,14003.65
2023-08-17,13994.77,14133.88,13653.96,13791.05
2023-08-18,13808.01,14049.56,13294.2,13530.9
2023-08-21,13554.51,13735.21,13371.95,13552.62
2023-08-22,13519.07,13829.06,13418.42,13726.87
2023-08-23,13756.46,13949.3,13537.86,13730.34
2023-08-24,13735.01,13740.35,13393.3,13398.51
2023-08-25,13348.12,13422.08,13301.9,13375.77
2023-08-28,13368.96,13537.22,13189.07,13357.18
2023-08-29,13412.65,13767.7,13320.92,13674.19
2023-08-30,13743.14,13815.84,13390.93,13462.14
2023-08-31,13491.15,13556.23,13345.09,13409.78
2023-09-01,13361.98,13690.0,13341.69,13669.25
2023-09-04,13689.38,13978.37,13454.49,13742.57
2023-09-05,13777.69,13873.97,13737.41,13833.52
2023-09-06,13863.67,13864.57,13855.61,13856.51
2023-09-07,13889.18,13933.12,13868.55,13912.46
2023-09-08,13927.63,14084.39,13881.19,14037.58
2023-09-11,14034.53,14064.7,13888.79,13918.71
2023-09-12,13893.33,14092.12,13861.01,14059.42
2023-09-13,13979.6,14014.8,13819.32,13854.22
2023-09-14,13868.34,14032.57,13746.05,13909.91
2023-09-15,13917.68,13954.58,13905.98,13942.86
2023-09-18,13966.21,14005.24,13815.48,13854.2
2023-09-19,13798.72,13878.99,13776.11,13856.29
2023-09-20,13883.12,13962.14,13688.87,13767.23
2023-09-21,13852.35,13916.09,13548.7,13611.33
2023-09-22,13614.53,13681.05,13497.64,13563.91
2023-09-25,13561.4,13607.48,13360.0,13405.55
2023-09-26,13417.98,13461.96,13414.65,13458.62
2023-09-27,13540.92,13577.14,13259.18,13294.74
2023-09-28,13253.98,13443.34,13215.7,13404.63
2023-09-29,13412.81,13472.78,13177.65,13236.84
2023-10-02,13205.13,13396.38,12969.31,13159.91
2023-10-03,13138.33,13182.6,13030.97,13075.03
2023-10-04,13073.08,13299.37,13046.44,13272.32
2023-10-05,13326.08,13425.72,13226.32,13325.96
2023-10-06,13398.15,13460.81,13238.07,13300.28
2023-10-09,13318.17,13601.94,13096.03,13378.79
2023-10-10,13363.69,13408.34,13033.78,13077.48
2023-10-11,13175.64,13277.11,12975.8,13076.51
2023-10-12,13059.74,13489.29,12945.54,13372.36
2023-10-13,13349.47,13601.62,13145.77,13397.2
2023-10-16,13326.05,13593.47,13146.32,13412.58
2023-10-17,13468.87,13661.96,13306.36,13499.09
2023-10-18,13538.36,13710.29,13466.78,13638.19
2023-10-19,13737.47,13845.8,13241.88,13347.13
2023-10-20,13291.61,13503.47,12898.73,13107.65
2023-10-23,13165.12,13205.86,13102.58,13143.26
2023-10-24,13146.03,13177.15,13014.65,13045.53
2023-10-25,13077.12,13407.93,12911.72,13240.47
2023-10-26,13175.18,13276.46,13098.78,13199.92
2023-10-27,13258.19,13514.99,12676.77,12927.17
2023-10-30,12957.71,12986.07,12725.3,12753.21
2023-10-31,12751.72,12796.27,12334.95,12378.2
2023-11-01,12402.18,12468.95,12284.8,12351.3
2023-11-02,12322.97,12531.08,12122.67,12330.66
2023-11-03,12309.25,12339.42,12248.03,12278.13
2023-11-06,12261.07,12554.88,12137.58,12429.68
2023-11-07,12360.79,12666.07,12295.65,12599.68
2023-11-08,12632.29,12634.55,12578.87,12581.12
2023-11-09,12626.17,12736.72,12186.41,12294.05
2023-11-10,12268.21,12407.49,12243.72,12382.76
2023-11-13,12395.71,12574.71,12285.23,12463.62
2023-11-14,12453.7,12558.54,12406.5,12511.12
2023-11-15,12523.45,12670.55,12505.07,12651.98
2023-11-16,12628.19,12716.75,12408.27,12495.9
2023-11-17,12462.83,12877.73,12367.72,12780.2
2023-11-20,12820.6,13173.95,12302.42,12651.09
2023-11-21,12648.67,12803.88,12606.05,12760.89
2023-11-22,12838.54,13128.93,12247.79,12531.23
2023-11-23,12532.97,12699.33,12243.91,12408.62
2023-11-24,12374.19,12649.19,12347.91,12622.38
2023-11-27,12668.92,12669.81,12590.36,12591.24
2023-11-28,12615.09,12764.95,12563.74,12713.2
2023-11-29,12740.95,12867.77,12624.75,12751.48
2023-11-30,12797.1,12850.31,12688.88,12741.86
2023-12-01,12716.93,12956.97,12699.89,12939.63
2023-12-04,12934.69,13025.44,12820.57,12911.15
2023-12-05,12904.51,12906.42,12663.91,12665.77
2023-12-06,12616.82,12969.88,12207.93,12559.38
2023-12-07,12549.45,12657.65,12532.74,12640.82
2023-12-08,12691.6,12722.84,12669.79,12701.01
2023-12-11,12710.06,12901.37,12300.96,12488.95
2023-12-12,12438.61,12498.1,12335.51,12394.79
2023-12-13,12337.07,12461.64,12196.26,12320.66
